Year,Month,Month_Name,Hour,birth year,gender,usertype,total_rides,avg_trip_duration,age
2019,1,January,9,1957,Female,Subscriber,1,290.0,62
2019,1,January,9,1958,Male,Subscriber,26,343.0,61
2019,1,January,9,1959,Male,Subscriber,1,450.0,60
2019,1,January,9,1960,Male,Subscriber,4,289.5,59
2019,1,January,9,1962,Male,Subscriber,23,480.3478260869565,57
2019,1,January,9,1962,Female,Subscriber,4,546.25,57
2019,1,January,9,1963,Male,Subscriber,7,253.14285714285714,56
2019,1,January,9,1964,Male,Subscriber,5,311.6,55
2019,1,January,9,1964,Female,Subscriber,1,440.0,55
2019,1,January,9,1965,Male,Subscriber,5,338.0,54
2019,1,January,9,1965,Female,Subscriber,1,637.0,54
2019,1,January,9,1966,Male,Subscriber,4,383.75,53
2019,1,January,9,1966,Female,Subscriber,5,448.0,53
2019,1,January,9,1967,Male,Subscriber,3,260.6666666666667,52
2019,1,January,9,1967,Female,Subscriber,8,300.25,52
2019,1,January,9,1968,Male,Subscriber,5,429.8,51
2019,1,January,9,1968,Female,Subscriber,1,281.0,51
2019,1,January,9,1969,Unknown,Customer,2,174.5,50
2019,1,January,9,1969,Unknown,Subscriber,5,504.2,50
2019,1,January,9,1969,Male,Subscriber,6,885.8333333333334,50
2019,1,January,9,1969,Female,Subscriber,1,484.0,50
2019,1,January,9,1970,Male,Subscriber,4,228.25,49
2019,1,January,9,1970,Female,Subscriber,1,302.0,49
2019,1,January,9,1971,Male,Subscriber,3,321.0,48
2019,1,January,9,1971,Female,Subscriber,3,1065.0,48
2019,1,January,9,1972,Male,Subscriber,4,753.25,47
2019,1,January,9,1972,Female,Subscriber,2,838.5,47
2019,1,January,9,1973,Male,Subscriber,17,1734.1764705882354,46
2019,1,January,9,1973,Female,Subscriber,11,337.09090909090907,46
2019,1,January,9,1974,Male,Subscriber,10,265.7,45
2019,1,January,9,1975,Male,Subscriber,13,444.2307692307692,44
2019,1,January,9,1976,Male,Subscriber,8,314.375,43
2019,1,January,9,1976,Female,Subscriber,5,321.2,43
2019,1,January,9,1977,Male,Subscriber,45,329.53333333333336,42
2019,1,January,9,1977,Female,Subscriber,4,267.0,42
2019,1,January,9,1978,Unknown,Subscriber,1,257.0,41
2019,1,January,9,1978,Male,Subscriber,40,457.35,41
2019,1,January,9,1978,Female,Subscriber,3,285.0,41
2019,1,January,9,1979,Male,Subscriber,18,610.0555555555555,40
2019,1,January,9,1979,Female,Subscriber,13,619.1538461538462,40
2019,1,January,9,1980,Male,Customer,1,504.0,39
2019,1,January,9,1980,Male,Subscriber,55,266.8909090909091,39
2019,1,January,9,1980,Female,Subscriber,14,288.85714285714283,39
2019,1,January,9,1981,Unknown,Subscriber,1,169.0,38
2019,1,January,9,1981,Male,Subscriber,19,332.4736842105263,38
2019,1,January,9,1981,Female,Subscriber,6,309.3333333333333,38
2019,1,January,9,1982,Male,Subscriber,24,193.95833333333334,37
2019,1,January,9,1982,Female,Subscriber,8,538.5,37
2019,1,January,9,1983,Male,Customer,1,634.0,36
2019,1,January,9,1983,Male,Subscriber,47,369.36170212765956,36
2019,1,January,9,1983,Female,Subscriber,18,340.3888888888889,36
2019,1,January,9,1984,Male,Subscriber,28,390.2857142857143,35
2019,1,January,9,1984,Female,Subscriber,7,356.14285714285717,35
2019,1,January,9,1985,Male,Subscriber,40,394.525,34
2019,1,January,9,1985,Female,Subscriber,1,408.0,34
2019,1,January,9,1986,Male,Subscriber,51,492.05882352941177,33
2019,1,January,9,1986,Female,Subscriber,14,377.14285714285717,33
2019,1,January,9,1987,Male,Subscriber,61,316.5081967213115,32
2019,1,January,9,1987,Female,Subscriber,11,475.72727272727275,32
2019,1,January,9,1988,Unknown,Subscriber,2,236.5,31
2019,1,January,9,1988,Male,Subscriber,62,466.258064516129,31
2019,1,January,9,1988,Female,Subscriber,13,227.07692307692307,31
2019,1,January,9,1989,Male,Customer,1,346.0,30
2019,1,January,9,1989,Male,Subscriber,39,434.94871794871796,30
2019,1,January,9,1989,Female,Subscriber,15,281.06666666666666,30
2019,1,January,9,1990,Unknown,Subscriber,1,176.0,29
2019,1,January,9,1990,Male,Subscriber,55,387.1818181818182,29
2019,1,January,9,1990,Female,Subscriber,18,240.94444444444446,29
2019,1,January,9,1991,Male,Customer,2,323.0,28
2019,1,January,9,1991,Male,Subscriber,51,444.921568627451,28
2019,1,January,9,1991,Female,Subscriber,12,391.3333333333333,28
2019,1,January,9,1992,Male,Subscriber,44,230.79545454545453,27
2019,1,January,9,1992,Female,Subscriber,9,494.6666666666667,27
2019,1,January,9,1993,Male,Subscriber,15,497.6,26
2019,1,January,9,1993,Female,Customer,1,790.0,26
2019,1,January,9,1993,Female,Subscriber,1,433.0,26
2019,1,January,9,1994,Male,Subscriber,11,363.0,25
2019,1,January,9,1994,Female,Subscriber,3,303.3333333333333,25
2019,1,January,9,1995,Male,Subscriber,9,551.7777777777778,24
2019,1,January,9,1995,Female,Subscriber,2,409.0,24
2019,1,January,9,1996,Female,Subscriber,7,420.2857142857143,23
2019,1,January,9,1997,Female,Customer,1,280.0,22
2019,1,January,10,1949,Male,Subscriber,3,436.3333333333333,70
2019,1,January,10,1951,Male,Subscriber,2,229.0,68
2019,1,January,10,1952,Male,Subscriber,2,140.0,67
2019,1,January,10,1953,Male,Subscriber,1,308.0,66
2019,1,January,10,1953,Female,Subscriber,3,292.0,66
2019,1,January,10,1954,Female,Subscriber,1,1051.0,65
2019,1,January,10,1956,Male,Subscriber,3,174.66666666666666,63
2019,1,January,10,1957,Male,Subscriber,3,348.0,62
2019,1,January,10,1957,Female,Subscriber,2,274.0,62
2019,1,January,10,1958,Male,Subscriber,11,377.3636363636364,61
2019,1,January,10,1958,Female,Subscriber,1,263.0,61
2019,1,January,10,1959,Female,Subscriber,3,227.33333333333334,60
2019,1,January,10,1960,Male,Subscriber,5,195.0,59
2019,1,January,10,1961,Male,Subscriber,1,189.0,58
2019,1,January,10,1961,Female,Subscriber,1,390.0,58
2019,1,January,10,1962,Male,Subscriber,18,472.22222222222223,57
2019,1,January,10,1962,Female,Subscriber,6,317.8333333333333,57
2019,1,January,10,1963,Male,Subscriber,1,172.0,56
2019,1,January,10,1963,Female,Subscriber,1,1300.0,56
2019,1,January,10,1964,Male,Subscriber,4,341.0,55
2019,1,January,10,1965,Male,Subscriber,9,335.3333333333333,54
2019,1,January,10,1966,Male,Subscriber,4,778.25,53
2019,1,January,10,1966,Female,Subscriber,4,528.5,53
2019,1,January,10,1967,Male,Subscriber,2,213.0,52
2019,1,January,10,1967,Female,Subscriber,1,582.0,52
2019,1,January,10,1968,Male,Subscriber,5,741.4,51
2019,1,January,10,1969,Unknown,Customer,13,681.6153846153846,50
2019,1,January,10,1969,Unknown,Subscriber,11,324.8181818181818,50
2019,1,January,10,1969,Male,Subscriber,9,507.1111111111111,50
2019,1,January,10,1969,Female,Subscriber,1,700.0,50
2019,1,January,10,1970,Male,Subscriber,3,632.0,49
2019,1,January,10,1970,Female,Subscriber,1,190.0,49
2019,1,January,10,1971,Male,Subscriber,2,162.5,48
2019,1,January,10,1971,Female,Subscriber,3,307.6666666666667,48
2019,1,January,10,1972,Male,Subscriber,3,398.6666666666667,47
2019,1,January,10,1973,Male,Subscriber,8,239.75,46
2019,1,January,10,1973,Female,Subscriber,7,343.7142857142857,46
2019,1,January,10,1974,Male,Subscriber,6,671.6666666666666,45
2019,1,January,10,1974,Female,Subscriber,2,893.5,45
2019,1,January,10,1975,Male,Subscriber,15,720.4666666666667,44
2019,1,January,10,1975,Female,Subscriber,1,272.0,44
2019,1,January,10,1976,Male,Subscriber,1,314.0,43
2019,1,January,10,1976,Female,Subscriber,2,217.5,43
2019,1,January,10,1977,Male,Subscriber,14,410.7857142857143,42
2019,1,January,10,1977,Female,Subscriber,5,507.8,42
2019,1,January,10,1978,Male,Subscriber,11,377.90909090909093,41
2019,1,January,10,1979,Male,Subscriber,5,346.0,40
2019,1,January,10,1979,Female,Customer,1,648.0,40
2019,1,January,10,1979,Female,Subscriber,12,251.75,40
2019,1,January,10,1980,Unknown,Subscriber,2,110.0,39
2019,1,January,10,1980,Male,Subscriber,40,336.4,39
2019,1,January,10,1980,Female,Subscriber,4,219.25,39
2019,1,January,10,1981,Unknown,Subscriber,3,235.0,38
2019,1,January,10,1981,Male,Subscriber,7,437.57142857142856,38
2019,1,January,10,1981,Female,Subscriber,4,414.5,38
2019,1,January,10,1982,Male,Subscriber,13,317.46153846153845,37
2019,1,January,10,1982,Female,Subscriber,10,408.0,37
2019,1,January,10,1983,Male,Subscriber,13,257.15384615384613,36
2019,1,January,10,1983,Female,Subscriber,8,300.25,36
2019,1,January,10,1984,Male,Customer,1,631.0,35
2019,1,January,10,1984,Male,Subscriber,15,408.6666666666667,35
2019,1,January,10,1984,Female,Subscriber,5,510.8,35
2019,1,January,10,1985,Male,Subscriber,25,291.8,34
2019,1,January,10,1985,Female,Subscriber,9,373.44444444444446,34
2019,1,January,10,1986,Male,Subscriber,40,762.075,33
2019,1,January,10,1986,Female,Subscriber,2,248.0,33
2019,1,January,10,1987,Male,Subscriber,42,337.7142857142857,32
2019,1,January,10,1987,Female,Subscriber,5,294.4,32
2019,1,January,10,1988,Male,Subscriber,54,498.6296296296296,31
2019,1,January,10,1988,Female,Subscriber,13,351.0769230769231,31
2019,1,January,10,1989,Male,Customer,2,337.0,30
2019,1,January,10,1989,Male,Subscriber,20,276.9,30
2019,1,January,10,1989,Female,Subscriber,6,304.8333333333333,30
2019,1,January,10,1990,Unknown,Subscriber,1,612.0,29
2019,1,January,10,1990,Male,Subscriber,16,353.125,29
2019,1,January,10,1990,Female,Subscriber,7,492.57142857142856,29
2019,1,January,10,1991,Male,Customer,4,323.25,28
2019,1,January,10,1991,Male,Subscriber,29,644.2068965517242,28
2019,1,January,10,1991,Female,Subscriber,10,319.1,28
2019,1,January,10,1992,Male,Subscriber,14,329.2142857142857,27
2019,1,January,10,1992,Female,Subscriber,5,609.6,27
2019,1,January,10,1993,Male,Subscriber,10,311.0,26
2019,1,January,10,1993,Female,Subscriber,1,305.0,26
2019,1,January,10,1994,Male,Subscriber,7,1044.0,25
2019,1,January,10,1994,Female,Subscriber,5,380.2,25
2019,1,January,10,1995,Male,Subscriber,7,772.2857142857143,24
2019,1,January,10,1995,Female,Subscriber,6,455.8333333333333,24
2019,1,January,10,1998,Male,Subscriber,3,516.3333333333334,21
2019,1,January,11,1949,Male,Subscriber,4,842.0,70
2019,1,January,11,1952,Male,Subscriber,1,87.0,67
2019,1,January,11,1953,Male,Subscriber,1,1150.0,66
2019,1,January,11,1953,Female,Subscriber,3,318.6666666666667,66
2019,1,January,11,1954,Female,Subscriber,2,292.5,65
2019,1,January,11,1955,Male,Subscriber,2,227.5,64
2019,1,January,11,1955,Female,Subscriber,1,445.0,64
2019,1,January,11,1956,Male,Subscriber,1,166.0,63
2019,1,January,11,1957,Male,Subscriber,2,627.5,62
2019,1,January,11,1958,Male,Subscriber,10,628.3,61
2019,1,January,11,1959,Male,Subscriber,1,244.0,60
2019,1,January,11,1959,Female,Subscriber,3,431.0,60
2019,1,January,11,1960,Male,Subscriber,6,298.1666666666667,59
2019,1,January,11,1961,Male,Subscriber,3,330.0,58
2019,1,January,11,1961,Female,Subscriber,1,2766.0,58
2019,1,January,11,1962,Male,Subscriber,7,610.4285714285714,57
2019,1,January,11,1962,Female,Subscriber,4,396.5,57
2019,1,January,11,1963,Male,Subscriber,2,224.5,56
2019,1,January,11,1964,Male,Subscriber,9,399.8888888888889,55
2019,1,January,11,1964,Female,Subscriber,6,647.5,55
2019,1,January,11,1965,Male,Subscriber,1,283.0,54
2019,1,January,11,1965,Female,Subscriber,2,915.5,54
2019,1,January,11,1966,Male,Subscriber,5,179.2,53
2019,1,January,11,1967,Male,Subscriber,3,395.6666666666667,52
2019,1,January,11,1968,Male,Customer,1,2022.0,51
2019,1,January,11,1968,Male,Subscriber,12,389.9166666666667,51
2019,1,January,11,1969,Unknown,Customer,6,1312.0,50
2019,1,January,11,1969,Unknown,Subscriber,14,351.14285714285717,50
2019,1,January,11,1969,Male,Subscriber,10,496.7,50
2019,1,January,11,1969,Female,Subscriber,6,402.3333333333333,50
2019,1,January,11,1970,Male,Subscriber,5,235.6,49
2019,1,January,11,1971,Male,Subscriber,8,290.75,48
2019,1,January,11,1971,Female,Subscriber,4,907.5,48
2019,1,January,11,1972,Male,Subscriber,3,396.0,47
2019,1,January,11,1972,Female,Subscriber,1,217.0,47
2019,1,January,11,1973,Male,Subscriber,12,335.25,46
2019,1,January,11,1973,Female,Subscriber,6,271.8333333333333,46
2019,1,January,11,1974,Male,Subscriber,5,751.8,45
2019,1,January,11,1974,Female,Subscriber,4,509.5,45
2019,1,January,11,1975,Male,Subscriber,10,638.7,44
2019,1,January,11,1975,Female,Subscriber,2,316.5,44
2019,1,January,11,1976,Male,Subscriber,4,288.25,43
2019,1,January,11,1977,Male,Subscriber,11,438.72727272727275,42
2019,1,January,11,1977,Female,Subscriber,3,266.0,42
2019,1,January,11,1978,Unknown,Subscriber,1,314.0,41
2019,1,January,11,1978,Male,Subscriber,11,362.6363636363636,41
2019,1,January,11,1978,Female,Customer,1,2160.0,41
2019,1,January,11,1978,Female,Subscriber,1,282.0,41
2019,1,January,11,1979,Male,Subscriber,10,626.0,40
2019,1,January,11,1979,Female,Customer,1,300.0,40
2019,1,January,11,1979,Female,Subscriber,5,298.0,40
2019,1,January,11,1980,Male,Subscriber,19,369.6842105263158,39
2019,1,January,11,1980,Female,Subscriber,3,420.3333333333333,39
2019,1,January,11,1981,Unknown,Subscriber,6,197.83333333333334,38
2019,1,January,11,1981,Male,Subscriber,25,399.12,38
2019,1,January,11,1981,Female,Subscriber,1,474.0,38
2019,1,January,11,1982,Male,Subscriber,23,290.0,37
2019,1,January,11,1982,Female,Subscriber,4,375.75,37
2019,1,January,11,1983,Male,Subscriber,15,459.53333333333336,36
2019,1,January,11,1983,Female,Subscriber,6,271.1666666666667,36
2019,1,January,11,1984,Unknown,Subscriber,1,176.0,35
2019,1,January,11,1984,Male,Subscriber,23,461.7826086956522,35
2019,1,January,11,1984,Female,Subscriber,9,357.44444444444446,35
2019,1,January,11,1985,Male,Subscriber,27,275.14814814814815,34
2019,1,January,11,1985,Female,Subscriber,11,367.8181818181818,34
2019,1,January,11,1986,Male,Subscriber,31,374.258064516129,33
2019,1,January,11,1986,Female,Subscriber,8,311.875,33
2019,1,January,11,1987,Male,Customer,1,1017.0,32
2019,1,January,11,1987,Male,Subscriber,32,416.53125,32
2019,1,January,11,1987,Female,Subscriber,9,298.1111111111111,32
2019,1,January,11,1988,Male,Customer,1,2708.0,31
2019,1,January,11,1988,Male,Subscriber,33,474.6666666666667,31
2019,1,January,11,1988,Female,Subscriber,24,340.2916666666667,31
2019,1,January,11,1989,Male,Customer,4,566.5,30
2019,1,January,11,1989,Male,Subscriber,12,275.25,30
2019,1,January,11,1989,Female,Subscriber,18,296.55555555555554,30
2019,1,January,11,1990,Male,Subscriber,7,380.7142857142857,29
2019,1,January,11,1990,Female,Customer,2,328.0,29
2019,1,January,11,1990,Female,Subscriber,2,334.0,29
2019,1,January,11,1991,Male,Customer,4,342.5,28
2019,1,January,11,1991,Male,Subscriber,27,530.5185185185185,28
2019,1,January,11,1991,Female,Subscriber,7,338.2857142857143,28
2019,1,January,11,1992,Male,Subscriber,4,421.5,27
2019,1,January,11,1992,Female,Subscriber,7,331.0,27
2019,1,January,11,1993,Male,Subscriber,13,373.9230769230769,26
2019,1,January,11,1993,Female,Subscriber,2,276.5,26
2019,1,January,11,1994,Male,Subscriber,13,648.7692307692307,25
2019,1,January,11,1994,Female,Subscriber,1,376.0,25
2019,1,January,11,1995,Male,Subscriber,8,423.125,24
2019,1,January,11,1995,Female,Subscriber,7,318.7142857142857,24
2019,1,January,11,1996,Male,Customer,1,7484.0,23
2019,1,January,11,1996,Male,Subscriber,2,183.0,23
2019,1,January,11,1996,Female,Customer,2,1046.0,23
2019,1,January,11,1996,Female,Subscriber,2,289.0,23
2019,1,January,11,1998,Male,Subscriber,1,238.0,21
2019,1,January,11,1998,Female,Customer,1,2863.0,21
2019,1,January,11,1999,Female,Customer,1,2925.0,20
2019,1,January,11,2000,Male,Customer,1,2227.0,19
2019,1,January,11,2000,Female,Customer,1,1820.0,19
2019,1,January,12,1949,Male,Subscriber,2,790.5,70
2019,1,January,12,1952,Female,Subscriber,8,168.25,67
2019,1,January,12,1953,Male,Subscriber,2,1407.0,66
2019,1,January,12,1953,Female,Subscriber,2,396.5,66
2019,1,January,12,1954,Male,Subscriber,5,505.4,65
2019,1,January,12,1954,Female,Subscriber,2,220.0,65
2019,1,January,12,1955,Male,Subscriber,1,940.0,64
2019,1,January,12,1956,Male,Subscriber,10,305.5,63
2019,1,January,12,1957,Male,Subscriber,5,365.2,62
2019,1,January,12,1958,Male,Subscriber,8,484.0,61
2019,1,January,12,1958,Female,Subscriber,5,237.8,61
2019,1,January,12,1959,Male,Subscriber,2,1896.0,60
2019,1,January,12,1959,Female,Subscriber,6,414.3333333333333,60
2019,1,January,12,1960,Male,Subscriber,8,434.0,59
2019,1,January,12,1961,Male,Subscriber,5,871.6,58
2019,1,January,12,1961,Female,Subscriber,4,881.0,58
2019,1,January,12,1962,Male,Subscriber,11,397.54545454545456,57
2019,1,January,12,1962,Female,Subscriber,10,264.3,57
2019,1,January,12,1963,Male,Subscriber,8,487.5,56
2019,1,January,12,1963,Female,Subscriber,1,385.0,56
2019,1,January,12,1964,Male,Subscriber,3,269.0,55
2019,1,January,12,1964,Female,Subscriber,1,206.0,55
2019,1,January,12,1965,Male,Customer,1,1132.0,54
2019,1,January,12,1965,Male,Subscriber,3,983.3333333333334,54
2019,1,January,12,1966,Male,Subscriber,7,270.42857142857144,53
2019,1,January,12,1967,Male,Subscriber,16,215.8125,52
2019,1,January,12,1968,Male,Customer,1,1041.0,51
2019,1,January,12,1968,Male,Subscriber,6,445.1666666666667,51
2019,1,January,12,1968,Female,Subscriber,4,317.0,51
2019,1,January,12,1969,Unknown,Customer,21,1784.7619047619048,50
2019,1,January,12,1969,Unknown,Subscriber,12,1541.5833333333333,50
2019,1,January,12,1969,Male,Subscriber,4,887.25,50
2019,1,January,12,1969,Female,Subscriber,5,570.2,50
2019,1,January,12,1970,Male,Subscriber,3,250.66666666666666,49
2019,1,January,12,1970,Female,Subscriber,6,246.33333333333334,49
2019,1,January,12,1971,Male,Customer,1,1360.0,48
2019,1,January,12,1971,Male,Subscriber,8,431.25,48
2019,1,January,12,1971,Female,Subscriber,1,290.0,48
2019,1,January,12,1972,Male,Subscriber,6,460.3333333333333,47
2019,1,January,12,1973,Male,Subscriber,7,169.71428571428572,46
2019,1,January,12,1973,Female,Subscriber,2,346.5,46
2019,1,January,12,1974,Male,Subscriber,6,490.6666666666667,45
2019,1,January,12,1974,Female,Subscriber,2,333.0,45
2019,1,January,12,1975,Male,Subscriber,12,296.4166666666667,44
2019,1,January,12,1975,Female,Subscriber,1,247.0,44
2019,1,January,12,1976,Male,Subscriber,3,269.6666666666667,43
2019,1,January,12,1976,Female,Subscriber,4,393.25,43
2019,1,January,12,1977,Male,Subscriber,6,455.3333333333333,42
2019,1,January,12,1977,Female,Subscriber,7,400.0,42
2019,1,January,12,1978,Unknown,Subscriber,5,227.8,41
2019,1,January,12,1978,Male,Customer,1,2698.0,41
2019,1,January,12,1978,Male,Subscriber,10,479.5,41
2019,1,January,12,1978,Female,Subscriber,3,262.6666666666667,41
2019,1,January,12,1979,Male,Customer,1,1136.0,40
2019,1,January,12,1979,Male,Subscriber,9,333.8888888888889,40
2019,1,January,12,1979,Female,Subscriber,4,346.5,40
2019,1,January,12,1980,Male,Subscriber,20,320.85,39
2019,1,January,12,1980,Female,Subscriber,3,252.33333333333334,39
2019,1,January,12,1981,Unknown,Subscriber,2,526.0,38
2019,1,January,12,1981,Male,Customer,1,288.0,38
2019,1,January,12,1981,Male,Subscriber,30,329.1,38
2019,1,January,12,1981,Female,Subscriber,4,369.5,38
2019,1,January,12,1982,Male,Subscriber,19,386.2105263157895,37
2019,1,January,12,1982,Female,Customer,1,2239.0,37
2019,1,January,12,1982,Female,Subscriber,4,429.25,37
2019,1,January,12,1983,Male,Subscriber,25,311.92,36
2019,1,January,12,1983,Female,Subscriber,5,363.6,36
2019,1,January,12,1984,Male,Subscriber,22,289.6363636363636,35
2019,1,January,12,1984,Female,Subscriber,5,262.6,35
2019,1,January,12,1985,Male,Subscriber,22,260.1818181818182,34
2019,1,January,12,1985,Female,Subscriber,7,292.85714285714283,34
2019,1,January,12,1986,Male,Customer,2,610.0,33
2019,1,January,12,1986,Male,Subscriber,25,330.68,33
2019,1,January,12,1986,Female,Customer,1,2740.0,33
2019,1,January,12,1986,Female,Subscriber,1,270.0,33
2019,1,January,12,1987,Male,Customer,2,1294.5,32
2019,1,January,12,1987,Male,Subscriber,17,313.6470588235294,32
2019,1,January,12,1987,Female,Subscriber,2,296.0,32
2019,1,January,12,1988,Male,Subscriber,54,353.7037037037037,31
2019,1,January,12,1988,Female,Subscriber,21,351.3333333333333,31
2019,1,January,12,1989,Male,Customer,3,8209.0,30
2019,1,January,12,1989,Male,Subscriber,16,1098.0,30
2019,1,January,12,1989,Female,Subscriber,10,305.0,30
2019,1,January,12,1990,Unknown,Subscriber,2,1023.0,29
2019,1,January,12,1990,Male,Subscriber,21,406.42857142857144,29
2019,1,January,12,1990,Female,Subscriber,4,350.5,29
2019,1,January,12,1991,Male,Customer,1,7560.0,28
2019,1,January,12,1991,Male,Subscriber,28,536.0714285714286,28
2019,1,January,12,1991,Female,Subscriber,8,513.75,28
2019,1,January,12,1992,Male,Customer,1,524.0,27
2019,1,January,12,1992,Male,Subscriber,11,392.72727272727275,27
2019,1,January,12,1992,Female,Subscriber,12,579.8333333333334,27
2019,1,January,12,1993,Male,Subscriber,7,532.5714285714286,26
2019,1,January,12,1993,Female,Subscriber,3,276.6666666666667,26
2019,1,January,12,1994,Male,Subscriber,7,563.1428571428571,25
2019,1,January,12,1994,Female,Subscriber,5,411.6,25
2019,1,January,12,1995,Male,Subscriber,4,1324.75,24
2019,1,January,12,1995,Female,Customer,1,567.0,24
2019,1,January,12,1995,Female,Subscriber,1,109.0,24
2019,1,January,12,1996,Male,Customer,1,1132.0,23
2019,1,January,12,1996,Female,Customer,1,3468.0,23
2019,1,January,12,1996,Female,Subscriber,2,655.5,23
2019,1,January,12,1997,Male,Subscriber,1,396.0,22
2019,1,January,12,1998,Male,Customer,1,1599.0,21
2019,1,January,12,1998,Female,Customer,1,1497.0,21
2019,1,January,12,1998,Female,Subscriber,1,582.0,21
2019,1,January,12,2000,Female,Customer,1,3499.0,19
2019,1,January,13,1949,Male,Subscriber,1,496.0,70
2019,1,January,13,1951,Male,Subscriber,1,383.0,68
2019,1,January,13,1952,Male,Subscriber,3,259.6666666666667,67
2019,1,January,13,1952,Female,Subscriber,6,166.33333333333334,67
2019,1,January,13,1953,Male,Subscriber,4,1325.25,66
2019,1,January,13,1953,Female,Subscriber,3,390.0,66
2019,1,January,13,1954,Male,Subscriber,1,549.0,65
2019,1,January,13,1954,Female,Subscriber,1,696.0,65
2019,1,January,13,1956,Male,Subscriber,8,247.625,63
2019,1,January,13,1957,Male,Subscriber,3,267.0,62
2019,1,January,13,1958,Male,Subscriber,6,296.3333333333333,61
2019,1,January,13,1959,Male,Subscriber,3,1904.0,60
2019,1,January,13,1959,Female,Subscriber,7,474.0,60
2019,1,January,13,1960,Male,Subscriber,8,482.5,59
2019,1,January,13,1961,Male,Subscriber,6,834.5,58
2019,1,January,13,1961,Female,Subscriber,1,214.0,58
2019,1,January,13,1962,Male,Subscriber,6,574.3333333333334,57
2019,1,January,13,1962,Female,Subscriber,1,278.0,57
2019,1,January,13,1963,Male,Subscriber,6,199.5,56
2019,1,January,13,1964,Male,Subscriber,4,220.0,55
2019,1,January,13,1964,Female,Subscriber,1,274.0,55
2019,1,January,13,1965,Male,Subscriber,7,566.2857142857143,54
2019,1,January,13,1965,Female,Subscriber,1,721.0,54
2019,1,January,13,1966,Male,Subscriber,11,671.7272727272727,53
2019,1,January,13,1967,Male,Subscriber,8,453.75,52
2019,1,January,13,1967,Female,Subscriber,6,341.8333333333333,52
2019,1,January,13,1968,Male,Subscriber,5,308.6,51
2019,1,January,13,1968,Female,Subscriber,2,260.5,51
2019,1,January,13,1969,Unknown,Customer,25,1116.88,50
2019,1,January,13,1969,Unknown,Subscriber,4,344.75,50
2019,1,January,13,1969,Male,Customer,1,1044.0,50
2019,1,January,13,1969,Male,Subscriber,6,521.3333333333334,50
2019,1,January,13,1969,Female,Subscriber,6,466.0,50
2019,1,January,13,1970,Male,Subscriber,8,227.875,49
2019,1,January,13,1970,Female,Subscriber,5,845.0,49
2019,1,January,13,1971,Male,Subscriber,9,1128.2222222222222,48
2019,1,January,13,1971,Female,Subscriber,6,385.0,48
2019,1,January,13,1972,Male,Subscriber,5,764.0,47
2019,1,January,13,1973,Male,Subscriber,13,1698.8461538461538,46
2019,1,January,13,1973,Female,Subscriber,1,1256.0,46
2019,1,January,13,1974,Male,Subscriber,1,1137.0,45
2019,1,January,13,1975,Male,Subscriber,2,731.0,44
2019,1,January,13,1975,Female,Subscriber,4,1478.0,44
2019,1,January,13,1976,Male,Subscriber,3,135.66666666666666,43
2019,1,January,13,1976,Female,Subscriber,9,283.55555555555554,43
2019,1,January,13,1977,Male,Subscriber,12,460.8333333333333,42
2019,1,January,13,1977,Female,Subscriber,3,589.6666666666666,42
2019,1,January,13,1978,Unknown,Subscriber,1,322.0,41
2019,1,January,13,1978,Male,Subscriber,7,348.57142857142856,41
2019,1,January,13,1978,Female,Subscriber,2,359.0,41
2019,1,January,13,1979,Male,Subscriber,12,382.8333333333333,40
2019,1,January,13,1979,Female,Subscriber,11,327.3636363636364,40
2019,1,January,13,1980,Unknown,Subscriber,3,859.3333333333334,39
2019,1,January,13,1980,Male,Customer,1,541.0,39
2019,1,January,13,1980,Male,Subscriber,24,501.8333333333333,39
2019,1,January,13,1980,Female,Subscriber,5,312.8,39
2019,1,January,13,1981,Unknown,Subscriber,2,351.0,38
2019,1,January,13,1981,Male,Customer,1,518.0,38
2019,1,January,13,1981,Male,Subscriber,26,329.88461538461536,38
2019,1,January,13,1981,Female,Subscriber,9,298.8888888888889,38
2019,1,January,13,1982,Male,Subscriber,24,503.0416666666667,37
2019,1,January,13,1982,Female,Subscriber,8,463.375,37
2019,1,January,13,1983,Male,Subscriber,36,302.1666666666667,36
2019,1,January,13,1983,Female,Subscriber,7,328.2857142857143,36
2019,1,January,13,1984,Male,Subscriber,22,477.5,35
2019,1,January,13,1984,Female,Subscriber,8,422.875,35
2019,1,January,13,1985,Male,Subscriber,21,323.7142857142857,34
2019,1,January,13,1985,Female,Subscriber,9,428.3333333333333,34
2019,1,January,13,1986,Male,Customer,1,384.0,33
2019,1,January,13,1986,Male,Subscriber,22,400.04545454545456,33
2019,1,January,13,1986,Female,Subscriber,6,317.3333333333333,33
2019,1,January,13,1987,Male,Customer,1,2943.0,32
2019,1,January,13,1987,Male,Subscriber,92,160.0326086956522,32
2019,1,January,13,1987,Female,Customer,2,1853.5,32
2019,1,January,13,1987,Female,Subscriber,4,304.0,32
2019,1,January,13,1988,Male,Customer,1,2571.0,31
2019,1,January,13,1988,Male,Subscriber,57,399.42105263157896,31
2019,1,January,13,1988,Female,Customer,1,2584.0,31
2019,1,January,13,1988,Female,Subscriber,17,329.4117647058824,31
2019,1,January,13,1989,Male,Customer,1,1224.0,30
2019,1,January,13,1989,Male,Subscriber,21,525.9047619047619,30
2019,1,January,13,1989,Female,Subscriber,15,321.6,30
2019,1,January,13,1990,Male,Subscriber,15,412.6,29
